naics_code,factor_value,factor_unit,with_margins,without_margins,source_year,useeio_code
323114,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323115,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323116,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323117,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323118,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323119,0.466570142148394,kg CO2e/USD,0.466570142148394,0.466570142148394,2017,323110
323121,0.3040560948572497,kg CO2e/USD,0.3040560948572497,0.3040560948572497,2017,323120
323122,0.3040560948572497,kg CO2e/USD,0.3040560948572497,0.3040560948572497,2017,323120
324110,0.8949170855894983,kg CO2e/USD,0.8949170855894983,0.8949170855894983,2017,324110
324121,1.613439538224101,kg CO2e/USD,1.613439538224101,1.613439538224101,2017,324121
324122,1.143115002305019,kg CO2e/USD,1.143115002305019,1.143115002305019,2017,324122
324191,0.958807722016608,kg CO2e/USD,0.958807722016608,0.958807722016608,2017,324190
324199,0.958807722016608,kg CO2e/USD,0.958807722016608,0.958807722016608,2017,324190
325110,0.9365783195308438,kg CO2e/USD,0.9365783195308438,0.9365783195308438,2017,325110
325120,2.070606682324355,kg CO2e/USD,2.070606682324355,2.070606682324355,2017,325120
325131,1.693206057908408,kg CO2e/USD,1.693206057908408,1.693206057908408,2017,325130
325132,1.693206057908408,kg CO2e/USD,1.693206057908408,1.693206057908408,2017,325130
325181,0.8638353947619072,kg CO2e/USD,0.8638353947619072,0.8638353947619072,2017,325180
325182,0.8638353947619072,kg CO2e/USD,0.8638353947619072,0.8638353947619072,2017,325180
325188,0.8638353947619072,kg CO2e/USD,0.8638353947619072,0.8638353947619072,2017,325180
325191,1.636636836670984,kg CO2e/USD,1.636636836670984,1.636636836670984,2017,325190
325192,1.636636836670984,kg CO2e/USD,1.636636836670984,1.636636836670984,2017,325190
325193,1.636636836670984,kg CO2e/USD,1.636636836670984,1.636636836670984,2017,325190
325199,1.636636836670984,kg CO2e/USD,1.636636836670984,1.636636836670984,2017,325190
325211,1.779113510650334,kg CO2e/USD,1.779113510650334,1.779113510650334,2017,325211
325212,1.220545494938125,kg CO2e/USD,1.220545494938125,1.220545494938125,2017,3252A0
325221,1.220545494938125,kg CO2e/USD,1.220545494938125,1.220545494938125,2017,3252A0
325222,1.220545494938125,kg CO2e/USD,1.220545494938125,1.220545494938125,2017,3252A0
325311,2.362243328833161,kg CO2e/USD,2.362243328833161,2.362243328833161,2017,325310
325312,2.362243328833161,kg CO2e/USD,2.362243328833161,2.362243328833161,2017,325310
325314,2.362243328833161,kg CO2e/USD,2.362243328833161,2.362243328833161,2017,325310
325320,0.9734495896732258,kg CO2e/USD,0.9734495896732258,0.9734495896732258,2017,325320
325411,0.6819259911979018,kg CO2e/USD,0.6819259911979018,0.6819259911979018,2017,325411
325412,0.2232165639868434,kg CO2e/USD,0.2232165639868434,0.2232165639868434,2017,325412
